dataset,split,text,label,multilabel
n,train,I can see why Republicans have turned for The President. This is it. He has compromised their integrity with dirt on THEM. He has associated them directly by saying Members of Congress take info from foreign countries too. #FuckTrump #ProudAmerican #PutinsPresident,0,
n,test,@user @user My apologies I must be getting too caught up in this and wasn’t paying attention!  #fucktrump #BlueWave2020,0,
n,train,Rationalizing #treason    #IdiotOrange™ #TrumpIsaTraitor #IMPEACH45    http  http  http  http    @user @user @user @user @user @user @user http,0,
n,test,Here comes the #hotstepper #MURDERER 😂😂 http,0,
n,test,#kolkata: Junior doctors of NRS Medical and Hospital continue their strike for the fifth day over violence against #doctors. #WestBengal #DoctorsFightBack http,0,
n,test,"@user intends to hijack the 4th of July celebration in DC to turn it into a celebration of himself. We can't stop him from doing that, but there's no reason to support it either. Stay home. Celebrate the 4th with your family, friends, and neighbors. #FuckTrump",0,
n,test,"@user #PaisaWapisKarChor #ThugsOfPakistan #Feudal  #Murderer #MrTenPercent 😂🤣😝 Ok ans who does sirr e palace belong to? Who helped u murder ur wife? Where did u hide bibi’s will?! 😋🤔 She knew u well, that’s y she kept u in jail too 😂😂🤣🤣 @user @user @user http",0,
n,test,#MSDhoni an honorary Lt Col  He's belongs to 106 Infantry Battalion TA Para.  He's completed his 1st para jump from 15k feet  By wearing the #BalidaanBadge over his gloves #MSDhoni has shown his love &amp; respect for the forces.!!    This is about our #NationalPride  #DhoniKeepsTheGlove http,0,
n,test,"#DhoniKeepsTheGlove  Hey #ICC forget gloves, otherwise you forget 80%....",0,
n,train,#ToryLeadershipContest you back Boris then you just want a job in the cabinet!   #BorisJohnsonShouldNotBePM,0,
n,test,"Trump &amp; his campaign knew the Russians were working to get him elected, welcomed that help, planned their messaging around the Russian release via Wikileaks, of emails stolen from the DNC by the Russians. And, he now says if he had it to do all over again, he would.  #FuckTrump",0,
n,test,@user can keenly look into wht is on @user gloves but cannot properly plan a tournament vch comes once in 4yrs #CWC19 #RainStopsMatch #ShameOnICC,0,
n,test,Tell someone who gives a shit. #Murderer http,0,
n,test,Trump Administration to Hold Migrant Children at Base That Served as WWII Japanese Internment Camp.  #trump #BorderCrisis #migration #Immigration     Repeating history huh? Are the #Jews next?   #ImpeachTrump #FakePresident #FakePOTUS #fucktrump,0,
n,test,@user The kids should go to prison with their traffickers. #FuckTrump #FuckDrumpf #EndChildTraffickerSeparation #Russia,0,
n,test,I stand by the Doctors who are fighting for their respect &amp; dignity. They save our lives &amp; are like soldiers on ground. I strongly condemn attack on them by the goons in politics. #doctors_against_assualt #DoctorsFightBack #DidiVsDoctors,0,
n,test,#Sociopath - a person with a personality disorder manifesting itself in extreme antisocial attitudes and behavior and a lack of conscience.     #Murderer - a person who commits murder; a killer.    #Psycho - 👇🏼 http,0,
n,test,#ShameOnICC..  Rain cup... Give the cup to England.. The decision was made.,0,
n,test,#DictatorTrump   #DefeatGOPin2020 #DitchMitch  #ImpeachmentInquiryNow #ImpeachmentHearingsNow  #TraitorTrump #TreasonousTraitorTrump  #TrumpisaTraitor  #TreasonousTrump #treason   Every Member of Team Trump Is Now Enabling Treason http via @user,0,
n,train,The Murderer. Some concept i'm doing for a short comic.    Hope you like It! 😊    #murderer #sketch #conceptart #concept #comic #comicbookartist #comicartist #franplobato #ipadpro #procreate @user http,0,
n,test,"@user thank God you are on Twitter finally! I can not wait to hear all the interesting things you have say, he said with the most sarcastic voice possible. #FuckOJ #murderer #OJSimpson #jailbirds",0,
n,test,@user So ironic that you of all people still don’t seem to understand what constitutes treason. #TrumpTreason #TrumpIsATraitor,0,
n,test,This West Bengal state election is last hope for Bengal or else it's will be another Kashmir for India soon.  #WestBengal #Kolkata #DoctorsFightBack #MamtaBanerjee #communists http,0,
n,train,"Does it have t be said... the president can’t call intelligence reports he doesn’t like “fake news”, and then turn around and expect US to believe intelligence reports that Iran attacked oil ships? ##NoWarWithIran #TrumpIsATraitor #trump",0,
n,test,@user Please boycott Huawei #boycotthuawei #boycottchina #UyghurGenocide,0,
n,test,@user @user Drunk again eh Eric? #douchebag,0,
n,test,@user @user Are the Concentration Camps Hidden too? Funny How you support Israel but wont denounce whats happening in Tornillo Texas? Guess you dont know whats happening in your own State. #TrumpIsATraitor #ConcentrationCamps #TraitorTrump #TrumpConcentrationCamps #TrumpCrimeFamily,0,
n,test,@user You referring to the #rapist #nicholasninow the #drostrapist,0,
n,test,"@user @user How about instead of waiting for another year or two,  your top secret biologist get together with people and do it now. Or is it that you are going to reward them and their suffering loved ones after they vote for you? #Douchebag !!!",0,
n,test,"Religious’ practices on the cricket ground is absolutely fine but how dare you wear the honour badge Lt.Col Dhoni! How dare you?    Hypocrisy is in trend these days. Isn’t it?  @user   Anyway #KeepTheGolves Dhoni,we loved them.Your country &amp;   @user stands with you  #DhoniKeepsTheGlove http",0,
n,test,@user Nope.  He broke the law and must suffer the consequences of his choices.    Don't do the crime if you can't do the time!    #TrumpCrimeFamily   #TrumpIsATraitor   #ImpeachTrumpNow   #BenedictDonald,0,
n,train,"#DhoniKeepsTheGlove @user @user after wrong decision for dhoni s gloves now,me n,my friends boycott  @user and all cricjeting events now,we leave watchin cricket",0,
n,test,@user Sanders knew she was lying and admitted it under sworn testimony #TrumpCrimeFamily #TrumpIsATraitor #TrumpLiesEveryTimeHeSpeaks #45IsAcriminal,0,
n,test,"Oye!!!, Islamic Cricket Council aka @user ban this thing too (watch video).    Also stop eating lays chips all the time, do some constructive work.    #DhoniKeepTheGlove #DhoniKeepsTheGlove #DhoniKeSaathDesh #dhonigloves #ICCWorldCup #ICCVersusIndia http",0,
n,test,@user @user @user @user @user @user If possible pls take @user to pakistan. She could be a great leader for ur #TomatoNation.   #TerroristNationPakistan,0,
n,test,Democrats to Scrutinize Ex-Lobbyist’s Role in Trump’s Arms Sales to Gulf Nations #Resist #ResistTrump #FuckTrump http,0,
n,test,@user @user Because rockies manager is #douchebag,0,
n,test,Employees turn their back on Agriculture secretary over being relocated to Kansas City #Resist #ResistTrump #FuckTrump http,0,
n,test,Analysis: Fox News crosses the line on Biden #Resist #ResistTrump #FuckTrump http,0,
n,train,"@user @user Haha , cling themselves working on mission #congressmuktbharat",0,
n,test,"Vegan food is not always necessarily more healthy. Vegan #Packaged food is MORE #DEADLY  than meat!  Do NOT be such a bandwagon jumping, gullible, #DickHead! 🐑  #ImpossibleBurger is NOT #healthy! #Processed is processed, #vegan or not!  Make your own #food!  #Alkaline #FreshFood http",0,
n,train,The Trump Administration Wants to Make It Harder for Transgender People to Access Homeless Shelters #Resist #ResistTrump #FuckTrump http,0,
n,test,@user I thought... If rain comes again then England will select Swimming first 😂😂😂  Thanks to God no rain today in England..  #ShameOnICC   #ENGvWI,0,
n,test,WaPo: NRA paid thousands to board members for services #Resist #ResistTrump #FuckTrump http,0,
n,test,#TrumpIsATraitor  as if we didn't already know. http,0,
n,test,@user Why isn't that thing flying over the White House every day?  #trumpbabyblimp #fucktrump #fuckallthetrumps #fucktrumpsupporters,0,
n,test,the king of word salad. #fucktrump http,0,
n,test,If you curl 55lbs in a squat rack you might be a #douchebag,0,
n,test,Hmmmmmm. This seems ironic and hypocritical with that #RussianAsset we have in the WH.    #TrumpIsATraitor #CORRUPTION #TrumpForPrison http,0,
n,test,"Driving down Sepulveda Boulevard this morning I had to stop and pull over and take a picture of this #fucktrump _revok_  here in #vannuys #losangeles #photography @ Van Nuys, California http",0,
n,test,"Hey, donald, Alf called and wants his hair back. #FuckTrump http",0,
n,test,"@user @user @user @user Well, we DON'T! #RESIST #FUCKTRUMP",0,
n,train,Being a Moroccan med student means:  Your dad being FIRED.  Your professors being FIRED.  Your basic rights being TAKEN from you.  The government THREATENING you.  #DoctorsUnderOppression   #DoctorsFightBack   #SOS,0,
n,train,#ShameOnICC@I hope All team will win trophy not from performance but will win from rainy day.....rain is fourth umpire... http,0,
n,test,"While the ICC has shown it’s petty mindset the BCCI has shown that it is spineless. All Indians including Dhoni should sport the symbol, maybe as a tattoo for the next match #DhoniKeepsTheGlove",0,
n,test,Lack of ethic? How about announcing to foreign adversaries his openness to interference? It's pretty much 'attack America because I am open to your agenda'. #BringBackHangingForTreason #TrumpIsATraitor #IndictTrump http,0,
n,train,Imagine studying hard for 10 years after taking huge loans for paying off the fees and then going to a village to serve people just because your profession demands you to.    Respect doctors and their rights ! #DoctorsFightBack,0,
n,test,"after 2+ years, nothing the #gop does in support of trump is surprising ... disappointing, but not surprising. #fucktrump #NoGOP2020 http",0,
n,test,"@user @user And yet, we still all know that’s not what he said #Lindseyhasthevapors #FUCKTRUMP #McCainiswaiting",0,
n,test,If England can do this  so why not india can do this   #ICC #Balidan #DhoniKeepsTheGlove http,0,
n,test,"@user @user Try again, #bot  #MAGA2020 #FUCKINGTRAITORS #TrumpSupportersAreFuckingMorons #TrumpIsATraitor #TrumpSupportersAreTraitors #TrumpsAnInternationalDisgrace #TrumpRussia #FuckTrump #LockThemAllUp #MAGAS are an embarrassment to this country. http",0,
n,test,"@user @user True! Our #indiansystem, Our #indinanlaw, and our #government, all are interconnected to each other...and there is no fear of this #rapist and #murderer.....Don't know, where is the direction of #newindia?",0,
n,test,"The BoJo no-show means he's a no-go, surely?    @user @user @user @user    #ToryLeadershipElection #ToryLeadershipContest #BorisJohnsonShouldNotBePM #BorisJohnson #borisdoesnotrepresentme #Boris4PM #RoryStewart #Rory4Leader #governance #Channel4News #Ch4Debate #NEWS",0,
n,test,@user @user @user Happy John McCain Day! #truehero #JohnMcCainDay #TrumpIsATraitor,0,
n,test,Epic trolling 😂😂 This handle continue to give us best humor these days in such a gloomy and pathetic world cup where only rain is the winner . #ShameOnICC  @user @user http,0,
n,test,"http Mr @user seems like law n order has been made a mockery off which is not only #despicable but #dangerous at d same time. If ne n evry #rapist was dealt a punishment 2 remember, they wudnt dare but hey, it ain't 'rarest of rare', ryt SC? #shame",0,
n,train,@user You kidding me? You know how many fathers despise you? Fear you as an example of the very worst of man? #rapist #shuttheFuckUp,0,
n,test,@user The Orange Menace @user is siding with Russia against American institutions. #TrumpIsATraitor #PutinsPuppet @user @user #GOPComplicitTraitors #TrumpIsAFraud #TrumpLies #ImpeachTheMFTraitor #ImpeachDonaldTrump,0,
n,train,#DhoniKeepsTheGlove Where is sports spirit  ??? Game is not great than love for country....,0,
n,test,Who was talking about 'audacity' again?  #DoctorsFightBack #DoctorsProtest #DoctorsStrike http,0,
n,train,Assault on doctors again in Murshidabad Medical College.  #Savethedoctors #DoctorsStrike #DoctorsFightBack,0,
n,test,@user Doctors come out on roads to protest against the brutality in West Bengal.  @user your dictatorship is challenged by these young rebels with a cause.  #SaveBengal #DoctorsStrike #DoctorsFightBack  http,0,
n,test,@user HA! 73 looks too OLD!  #Trump #TrumpIsATraitor #JohnMcCainDayJune14th,0,
n,test,"Tax breaks for the rich, eh Boris? I never would have guessed it! 🙄 #dickhead",0,
n,test,@user @user Hang on Matt. You’ve already downgraded a promise - with no indication how it will be paid for - TL a pledge. Will it soon be an aspiration. Whatever... it’ll never happen as it’s another Johnson nonsense #BorisJohnsonShouldNotBePM,0,
n,test,Boris Johnson’s no-deal Brexit plan ‘will trigger early election’  Top Tories say attempt to appease hardliners means coalition of support for his leadership bid will not survive the autumn http  #BorisJohnsonShouldNotBePM   #PutItToThePeople #SummerOfResistance,0,
n,test,#DoctorsFightBack who is the Bengal government trying to protect ? It's obvious that kins of the patient affected must have hit the doctor. Why no arrest till now ? @user @user @user,0,
n,test,#DoctorsFightBack  Sir @user Doctors of all over india demand justice for brutal assault of kolkata doctors.  Your response will help in raising our voice. 🙏,0,
