dataset,text,label,multilabel
d,i need to start entertaining people who understand my humor my hoe so boring 😪,0,
d,mokou and kaguya are lesbian enemies to lovers rights,0,
d,and you all niggers also said martian manhunter can beat vision smh uncultured swine,0,
d,if you came to the us as a refugee give us a call at <phone> how does the reduction in the number of refugee resettlement make you feel,0,
d,sajid javid says islamophobia does not need to be investigated but only anti muslim hate crime i wonder if he also thinks that antisemitism should not be investigated either but only anti jewish hate crime r4 today,0,
d,definition from fr muslim this from persian mosolmān or moslemān pl of moslem and this of the ar clás muslim <number> adj who professes islamism ‖ religion of muhammad u t c <number> adj,0,
d,shade never made anybody less gay but conversion therapy and homophobia have caused violent and irreversible trauma to queer people all over the world,0,
d,all i ever wanted all i ever needed is queers in my butt girls are very unnecessary they can not suck on my nuts,0,
d,i do not think the kikes are gonna get this war i mean russia will fuck up the launch sites then what trump attacks a russian base no fucking way i know he is kike owned now but even he can not want nuclear flames in america,1,religion
d,@user @user statistics say no but nice try black on white violence on the other hand,0,
d,the klintoons and ovomit should die in prison together ovomit van be the klintoon house nigger hilree must be pissed that a nigger beat her for president,1,racism
d,uh no just no if i have to start glorifying queers in order to get royalty checks i will stop doing photography thankyouverymuch,0,
d,check out the rockfish report on niggermania they keep up to date on all the bobbing coons nationwide,1,racism
d,obama is a lying muzrat traitor so of course everything he did was bad for america,1,religion
d,i believe she a secret nigger lover,1,racism
d,ireland a bit surprising maybe recent nigger arrivals over represented in sample or they are really cucked on the other extreme slav countries ftw,1,
d,do some research tony you will find out that mohammed was an illiterate sand nigger married to jewesses rabbis were behind the whole islamic scam jews and arabs are basically inbred cousins neither jews or muzzies have any business being in white civilizations,1,religion
d,a simple solution to not having queer kids 🤭 🤭 🤭 🤭 do not have children if you can not fully accept them you d be a horrible parent anyway do not worry you will not die alone your homophobia and close mindedness will soon manifest and keep you company xx,0,
d,you can not fix a country named nigger just like you can not fix a regular nigger,1,racism
d,@user there was just no reason to include it the only message it conveyed was the faggots do not get to be happy,0,
d,white ghetto and stupid not cute,0,
d,the railway station while awaiting a train johanna aiken tom weeks teller warren jesse thompson and thead grayson negroes walter and will jones negroes lynched the known wounded are orrin gillis ex sheriff white shot in shoulder and may die e.b. appleby <number>,0,
d,banned from the_donald for <number> days for calling bow wow a nigger for calling melania a whore sorry he is,1,racism
d,i went to ds to read the comments for that shill article for ricky bobby and almost all the comments make me feel like i am on the outside looking in on people still trapped inside the kike matrix it a bizarre feeling,1,religion
d,a vile piece of shit that kidnapped beat and tortured a pregnant woman and got out on 1 0 k bail thanks to his kike lawyers from the music industry,1,religion
d,a mudshark is a white woman who is only attracted to black men a thot is a whore every mudshark is a thot but not every thot is a mudshark,1,
d,ok i still do not have them trying to kill me yet 🤔 but raghead islamist have tried to kill many in my family i will deal with the jews trying to kill us when i see their rpg coming towards us thx 🇺 🇸 🇺 🇸 🇺 🇸,1,religion
